Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HoursWorkedPerDay,IncomePerJobLevel,TotalIncomeOverYears,PromotionToYearsRatio,AvgTenurePerJobRole,AvgSatisfaction,WorkLifeSatisfaction,StartedAtCompany,ProportionCareerAtCompany
42.0,No,Travel_Rarely,635.0,Sales,1.0,1,Life Sciences,2,Male,99,3,2,Sales Executive,3,Married,4907,24532,1,No,25,4,3,1,20,3,3,20,16,11,6,6.414141414141414,2453.5,1177680,0.5238095238095238,7.493554327808471,2.6666666666666665,2.6666666666666665,1,0.9523809523809524
34.0,No,Travel_Rarely,628.0,Research & Development,8.0,3,Medical,2,Male,82,4,2,Laboratory Technician,3,Married,4404,10228,2,No,12,3,1,1,6,3,4,4,3,1,2,7.658536585365853,2202.0,211392,0.2,4.938356164383562,2.0,3.0,0,0.5714285714285714
32.0,No,Travel_Rarely,1401.0,Sales,4.0,2,Life Sciences,3,Female,56,3,1,Sales Representative,2,Married,3931,20990,2,No,11,3,1,2,6,5,3,4,3,1,2,24.0,3931.0,188688,0.2,2.8456375838926173,2.0,2.6666666666666665,0,0.5714285714285714
38.0,No,Travel_Rarely,119.0,Sales,7.0,3,Life Sciences,1,Male,76,3,3,Sales Executive,3,Divorced,10609,9647,1,No,12,3,3,3,17,6,2,16,10,5,13,1.5657894736842106,3536.333333333333,2036928,0.2941176470588235,7.493554327808471,2.333333333333333,2.0,0,0.8888888888888888
30.0,No,Travel_Rarely,201.0,Research & Development,7.0,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,No,14,3,4,2,8,3,3,3,2,2,2,2.392857142857143,3204.0,115344,0.5,5.142292490118577,3.0,2.6666666666666665,0,0.3333333333333333
56.0,No,Travel_Rarely,802.0,Sales,11.0,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,No,16,3,3,2,6,3,3,0,0,0,0,9.01123595505618,2690.0,0,0.0,7.493554327808471,2.6666666666666665,2.6666666666666665,0,0.0
27.0,No,Travel_Rarely,1469.0,Research & Development,1.0,2,Medical,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,No,11,3,2,2,5,2,3,5,2,0,4,17.914634146341463,3816.0,228960,0.0,4.938356164383562,2.6666666666666665,3.0,1,0.8333333333333334
36.0,No,Travel_Rarely,922.0,Research & Development,7.0,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,No,22,4,1,2,7,2,3,1,0,0,0,23.64102564102564,2835.0,34020,0.0,4.938356164383562,2.0,2.6666666666666665,0,0.125
40.0,No,Travel_Rarely,616.0,Research & Development,2.0,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,2,7,5,2,4,3,0,2,6.222222222222222,3377.0,162096,0.0,4.938356164383562,2.6666666666666665,2.0,0,0.5
33.0,No,Non-Travel,1313.0,Research & Development,1.0,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,20439,1,No,12,3,3,4,1,2,2,1,1,0,0,22.25423728813559,2008.0,24096,0.0,4.938356164383562,2.6666666666666665,2.333333333333333,1,0.5
36.0,No,Travel_Rarely,1299.0,Research & Development,27.0,3,Medical,3,Male,94,3,2,Healthcare Representative,3,Married,5237,16577,6,No,13,3,2,3,17,3,2,7,7,7,7,13.819148936170214,2618.5,439908,0.875,8.186363636363636,2.6666666666666665,2.6666666666666665,0,0.3888888888888889
39.0,No,Travel_Frequently,443.0,Research & Development,8.0,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,No,11,3,1,2,8,3,3,8,3,0,7,9.229166666666666,3755.0,360480,0.0,4.938356164383562,2.333333333333333,3.0,1,0.8888888888888888
36.0,No,Non-Travel,1229.0,Sales,8.0,4,Technical Degree,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,No,13,3,4,3,12,3,3,7,7,0,7,14.63095238095238,2539.5,426636,0.0,7.493554327808471,3.0,2.6666666666666665,0,0.5384615384615384
36.0,No,Travel_Rarely,802.0,Research & Development,1.0,3,Life Sciences,1,Female,62,3,2,Manufacturing Director,3,Married,4898,7505,1,No,12,3,4,3,5,3,3,4,2,1,2,12.935483870967742,2449.0,235104,0.2,7.720833333333333,2.6666666666666665,2.333333333333333,0,0.6666666666666666
36.0,No,Travel_Rarely,676.0,Research & Development,1.0,3,Other,3,Female,35,3,2,Manufacturing Director,2,Married,5228,23361,1,No,15,3,1,2,10,2,3,9,7,0,5,19.314285714285717,2614.0,564624,0.0,7.720833333333333,2.0,2.6666666666666665,0,0.8181818181818182
37.0,No,Travel_Rarely,1305.0,Research & Development,10.0,4,Life Sciences,3,Male,49,3,2,Manufacturing Director,2,Single,4197,21123,2,Yes,12,3,4,1,18,2,2,1,0,0,1,24.0,2098.5,50364,0.0,7.720833333333333,3.0,2.333333333333333,0,0.0526315789473684
51.0,No,Travel_Frequently,237.0,Sales,9.0,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Yes,24,4,1,2,31,5,2,29,10,11,10,2.855421686746988,3969.4,6906756,0.3666666666666666,14.108571428571429,2.333333333333333,2.6666666666666665,0,0.90625
49.0,No,Travel_Rarely,301.0,Research & Development,22.0,4,Other,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,No,16,3,2,3,27,2,3,4,2,1,2,4.180555555555555,4103.25,787824,0.2,11.330985915492958,1.6666666666666667,2.0,0,0.1428571428571428
36.0,No,Non-Travel,1225.0,Research & Development,2.0,4,Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,No,11,3,1,2,16,2,4,1,0,0,0,20.081967213114755,2546.5,61116,0.0,8.186363636363636,2.0,3.0,0,0.0588235294117647
33.0,No,Travel_Frequently,970.0,Sales,7.0,3,Life Sciences,4,Female,30,3,2,Sales Executive,2,Married,4302,13401,1,No,17,3,3,2,4,3,3,3,2,0,2,24.0,2151.0,154872,0.0,7.493554327808471,3.0,3.0,0,0.6
36.0,No,Travel_Rarely,775.0,Sales,29.0,2,Medical,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,No,12,3,1,3,8,5,3,0,0,0,0,17.22222222222222,2153.0,0,0.0,7.493554327808471,1.6666666666666667,2.333333333333333,0,0.0
46.0,No,Travel_Rarely,566.0,Research & Development,7.0,2,Medical,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,24208,6,No,13,3,2,2,13,3,3,8,7,0,7,7.546666666666667,3615.0,1041120,0.0,7.720833333333333,3.0,3.333333333333333,0,0.5714285714285714
32.0,No,Travel_Frequently,689.0,Sales,9.0,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,1,No,17,3,4,4,9,2,4,8,7,0,7,19.685714285714287,2334.0,448128,0.0,7.493554327808471,4.0,4.0,0,0.8
30.0,No,Travel_Frequently,160.0,Research & Development,7.0,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,No,20,4,3,2,1,2,3,1,0,0,0,2.2535211267605635,2083.0,24996,0.0,5.142292490118577,3.0,3.0,1,0.5
27.0,No,Travel_Rarely,1055.0,Research & Development,2.0,4,Life Sciences,1,Female,47,3,2,Manufacturing Director,4,Married,4227,4658,1,No,18,3,2,2,4,2,3,3,2,2,2,22.4468085106383,2113.5,152172,0.5,7.720833333333333,2.333333333333333,2.6666666666666665,0,0.6
42.0,No,Travel_Rarely,1396.0,Research & Development,6.0,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,No,13,3,2,2,18,3,4,13,7,5,7,16.819277108433734,4449.333333333333,2082288,0.3571428571428571,11.330985915492958,2.0,2.6666666666666665,0,0.6842105263157895
50.0,No,Travel_Rarely,316.0,Sales,8.0,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,No,15,3,4,2,4,2,3,2,2,2,2,5.851851851851852,3875.0,93000,0.6666666666666666,2.8456375838926173,3.333333333333333,3.0,0,0.4
31.0,No,Travel_Rarely,1154.0,Sales,2.0,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,3067,6393,1,No,19,3,3,2,3,1,3,2,2,1,2,21.37037037037037,3067.0,73608,0.3333333333333333,2.8456375838926173,2.333333333333333,2.333333333333333,0,0.5
29.0,No,Travel_Frequently,1404.0,Sales,20.0,3,Technical Degree,3,Female,84,3,1,Sales Representative,4,Married,2157,18203,1,No,15,3,2,2,3,5,3,3,1,0,2,16.714285714285715,2157.0,77652,0.0,2.8456375838926173,3.0,3.333333333333333,1,0.75
42.0,No,Travel_Rarely,1142.0,Research & Development,8.0,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,1,8,3,3,0,0,0,0,14.098765432098766,3968.0,0,0.0,4.938356164383562,3.6666666666666665,3.333333333333333,0,0.0
36.0,No,Travel_Rarely,1266.0,Sales,10.0,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Yes,13,3,1,2,10,4,3,10,9,1,7,20.09523809523809,2836.5,680760,0.0909090909090909,7.493554327808471,2.0,2.6666666666666665,1,0.9090909090909092
46.0,No,Travel_Rarely,1402.0,Sales,2.0,3,Marketing,3,Female,69,3,4,Manager,1,Married,17048,24097,8,No,23,4,1,1,28,2,3,26,15,15,9,20.318840579710145,4262.0,5318976,0.5555555555555556,14.108571428571429,1.6666666666666667,2.333333333333333,0,0.896551724137931
39.0,No,Travel_Rarely,722.0,Sales,24.0,1,Marketing,2,Female,60,2,4,Sales Executive,4,Married,12031,8828,1,No,11,3,1,2,21,2,2,20,9,9,6,12.033333333333331,3007.75,2887440,0.4285714285714285,7.493554327808471,2.333333333333333,2.6666666666666665,0,0.9090909090909092
30.0,No,Travel_Rarely,1358.0,Research & Development,24.0,1,Life Sciences,4,Male,67,3,1,Laboratory Technician,3,Divorced,2693,13335,1,No,22,4,2,2,1,2,3,1,0,0,0,20.26865671641791,2693.0,32316,0.0,4.938356164383562,3.0,3.333333333333333,1,0.5
36.0,No,Travel_Rarely,172.0,Research & Development,4.0,4,Life Sciences,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,No,16,3,3,1,10,2,2,10,4,1,8,4.648648648648648,2905.0,697200,0.0909090909090909,4.938356164383562,2.6666666666666665,2.333333333333333,1,0.9090909090909092
22.0,No,Non-Travel,457.0,Research & Development,26.0,2,Other,2,Female,85,2,1,Research Scientist,3,Married,2814,10293,1,Yes,14,3,2,1,4,2,2,4,2,1,3,5.376470588235295,2814.0,135072,0.2,5.142292490118577,2.333333333333333,2.333333333333333,1,0.8
41.0,No,Travel_Rarely,509.0,Research & Development,7.0,2,Technical Degree,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,No,13,3,3,1,10,3,3,10,6,0,8,11.83720930232558,3376.0,405120,0.0,5.142292490118577,2.6666666666666665,2.6666666666666665,1,0.9090909090909092
36.0,No,Travel_Rarely,992.0,Research & Development,1.0,3,Medical,4,Male,68,2,1,Laboratory Technician,1,Single,2450,21731,1,No,19,3,2,1,3,3,3,3,0,1,2,14.588235294117649,2450.0,88200,0.25,4.938356164383562,2.333333333333333,2.6666666666666665,1,0.75
47.0,No,Travel_Rarely,1482.0,Research & Development,7.0,5,Life Sciences,4,Male,42,3,5,Research Director,3,Married,18300,16375,4,No,11,3,2,2,21,2,3,3,2,1,1,24.0,3660.0,658800,0.25,11.330985915492958,3.0,3.333333333333333,0,0.1363636363636363
45.0,No,Travel_Rarely,802.0,Research & Development,20.0,3,Medical,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,19863,2,Yes,18,3,2,2,24,2,3,7,7,0,7,8.442105263157895,3617.0,911484,0.0,8.186363636363636,1.6666666666666667,2.0,0,0.28
29.0,No,Travel_Frequently,995.0,Research & Development,2.0,1,Life Sciences,1,Male,87,3,2,Healthcare Representative,4,Divorced,8853,24483,1,No,19,3,4,2,6,0,4,6,4,1,3,11.436781609195402,4426.5,637416,0.1428571428571428,8.186363636363636,3.0,3.0,1,0.8571428571428571
36.0,No,Travel_Rarely,1167.0,Sales,7.0,3,Other,4,Female,30,2,1,Sales Representative,3,Single,2966,21378,1,No,18,3,4,1,5,2,3,4,2,0,0,24.0,2966.0,142368,0.0,2.8456375838926173,3.6666666666666665,3.333333333333333,0,0.6666666666666666
51.0,No,Travel_Rarely,833.0,Research & Development,1.0,3,Life Sciences,3,Male,96,3,1,Research Scientist,4,Married,2723,23231,1,No,11,3,2,1,1,0,2,1,0,0,0,8.677083333333334,2723.0,32676,0.0,5.142292490118577,3.0,3.0,1,0.5
34.0,No,Travel_Frequently,735.0,Research & Development,22.0,4,Other,3,Male,86,2,2,Research Scientist,4,Married,5747,26496,1,Yes,15,3,2,1,16,3,3,15,10,6,11,8.546511627906977,2873.5,1034460,0.375,5.142292490118577,3.0,3.333333333333333,0,0.8823529411764706
36.0,No,Travel_Rarely,755.0,Research & Development,9.0,4,Life Sciences,3,Male,97,2,2,Healthcare Representative,2,Single,6540,19394,9,No,19,3,3,1,10,5,3,1,1,0,0,7.783505154639175,3270.0,78480,0.0,8.186363636363636,2.6666666666666665,2.6666666666666665,0,0.0909090909090909
42.0,No,Travel_Frequently,458.0,Research & Development,26.0,5,Medical,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,1,20,6,3,1,0,0,0,7.633333333333334,4397.0,158292,0.0,11.330985915492958,1.6666666666666667,1.6666666666666667,0,0.0476190476190476
38.0,No,Travel_Rarely,364.0,Research & Development,7.0,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Yes,20,4,2,1,19,2,3,3,2,2,2,11.375,2158.5,155412,0.5,5.142292490118577,3.0,3.333333333333333,0,0.15
39.0,No,Travel_Rarely,1462.0,Sales,6.0,3,Medical,4,Male,38,4,3,Sales Executive,3,Married,8237,4658,2,No,11,3,1,2,11,3,3,7,6,7,6,24.0,2745.6666666666665,691908,0.875,7.493554327808471,2.6666666666666665,3.333333333333333,0,0.5833333333333334
40.0,No,Travel_Rarely,329.0,Research & Development,1.0,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,No,22,4,3,2,7,3,3,4,2,0,3,3.738636363636364,2387.0,114576,0.0,4.938356164383562,2.333333333333333,2.333333333333333,0,0.5
45.0,No,Travel_Rarely,538.0,Research & Development,1.0,4,Technical Degree,1,Male,66,3,3,Healthcare Representative,2,Divorced,7441,20933,1,No,12,3,1,4,10,4,3,10,8,7,7,8.151515151515152,2480.333333333333,892920,0.6363636363636364,8.186363636363636,1.3333333333333333,2.0,1,0.9090909090909092
40.0,No,Travel_Rarely,1194.0,Research & Development,2.0,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,2001,12549,2,No,14,3,2,4,20,2,3,5,3,0,2,12.183673469387756,2001.0,120060,0.0,5.142292490118577,2.6666666666666665,3.0,0,0.238095238095238
32.0,No,Travel_Rarely,1018.0,Research & Development,7.0,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,11159,19373,3,No,15,3,4,1,10,6,3,7,7,7,7,24.0,3719.6666666666665,937356,0.875,11.330985915492958,3.6666666666666665,3.333333333333333,0,0.6363636363636364
50.0,No,Travel_Rarely,813.0,Research & Development,17.0,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,No,15,3,3,4,19,3,3,14,11,1,11,16.26,4423.0,2229192,0.0666666666666666,11.330985915492958,2.6666666666666665,2.6666666666666665,0,0.7
37.0,No,Travel_Frequently,319.0,Sales,4.0,4,Marketing,1,Male,41,3,1,Sales Representative,4,Divorced,2793,2539,4,No,17,3,3,2,13,2,3,9,8,5,8,7.780487804878049,2793.0,301644,0.5,2.8456375838926173,2.6666666666666665,2.6666666666666665,0,0.6428571428571429
36.0,No,Travel_Frequently,944.0,Sales,1.0,3,Marketing,3,Female,92,3,3,Sales Executive,3,Single,8789,9096,1,No,14,3,1,1,10,3,4,10,7,0,8,10.26086956521739,2929.6666666666665,1054680,0.0,7.493554327808471,2.333333333333333,3.333333333333333,1,0.9090909090909092
31.0,No,Travel_Frequently,1125.0,Sales,7.0,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,3,9,3,3,3,2,2,2,16.544117647058822,3212.333333333333,346932,0.5,7.493554327808471,2.0,1.6666666666666667,0,0.3
38.0,No,Travel_Rarely,1153.0,Research & Development,6.0,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,2,5,3,3,5,4,0,4,24.0,3702.0,222120,0.0,4.938356164383562,3.0,3.333333333333333,1,0.8333333333333334
27.0,No,Travel_Frequently,1242.0,Sales,20.0,3,Life Sciences,4,Female,90,3,2,Sales Executive,3,Single,9981,12916,1,No,14,3,4,1,7,2,3,7,7,0,7,13.8,4990.5,838404,0.0,7.493554327808471,3.6666666666666665,3.333333333333333,1,0.875
46.0,No,Travel_Rarely,945.0,Human Resources,7.0,2,Medical,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Yes,22,4,4,2,16,2,3,4,2,0,2,11.8125,2510.5,241008,0.0,5.3023255813953485,2.6666666666666665,2.333333333333333,0,0.2352941176470588
41.0,No,Travel_Rarely,933.0,Research & Development,9.0,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,No,21,4,4,2,7,2,3,5,0,1,4,9.925531914893616,2238.0,134280,0.1666666666666666,4.938356164383562,2.6666666666666665,2.333333333333333,0,0.625
40.0,No,Travel_Rarely,1308.0,Research & Development,14.0,3,Medical,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,No,14,3,1,1,21,2,4,20,7,4,9,24.0,3925.2,4710240,0.1904761904761904,11.330985915492958,2.333333333333333,3.333333333333333,0,0.9090909090909092
30.0,No,Travel_Rarely,1329.0,Sales,29.0,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,4,8,3,3,4,3,0,3,21.78688524590164,2057.5,197520,0.0,7.493554327808471,2.333333333333333,2.333333333333333,0,0.4444444444444444
30.0,No,Travel_Rarely,853.0,Research & Development,7.0,4,Life Sciences,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,No,13,3,1,4,10,4,2,10,7,8,9,17.408163265306122,1745.5,418920,0.7272727272727273,4.938356164383562,2.333333333333333,2.6666666666666665,1,0.9090909090909092
34.0,No,Travel_Rarely,546.0,Research & Development,10.0,3,Life Sciences,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,6896,1,No,14,3,2,3,1,3,3,1,0,1,0,6.578313253012048,2008.0,24096,0.5,4.938356164383562,2.0,2.333333333333333,1,0.5
40.0,No,Travel_Rarely,118.0,Sales,14.0,2,Life Sciences,4,Female,84,3,2,Sales Executive,1,Married,4639,11262,1,No,15,3,3,2,5,2,3,5,4,1,2,1.4047619047619049,2319.5,278340,0.1666666666666666,7.493554327808471,2.6666666666666665,2.6666666666666665,1,0.8333333333333334
29.0,No,Travel_Rarely,1090.0,Sales,10.0,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,2297,17967,1,No,14,3,4,3,2,2,3,2,2,2,2,13.132530120481928,2297.0,55128,0.6666666666666666,2.8456375838926173,3.333333333333333,3.0,1,0.6666666666666666
46.0,No,Travel_Rarely,1450.0,Research & Development,15.0,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,11,3,1,2,25,2,3,4,2,0,3,24.0,3816.2,915888,0.0,11.330985915492958,2.333333333333333,3.0,0,0.1538461538461538
41.0,No,Travel_Rarely,802.0,Sales,9.0,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Yes,13,3,3,2,12,2,3,9,7,0,7,8.354166666666666,2729.6666666666665,884412,0.0,7.493554327808471,3.0,3.0,0,0.6923076923076923
39.0,No,Non-Travel,1251.0,Sales,21.0,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,No,19,3,3,2,10,1,3,3,2,1,2,24.0,2868.0,206496,0.25,7.493554327808471,2.333333333333333,2.333333333333333,0,0.2727272727272727
29.0,No,Travel_Frequently,490.0,Research & Development,10.0,3,Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,1,No,14,3,4,3,8,2,2,7,5,1,1,8.032786885245901,3291.0,276444,0.125,5.142292490118577,3.333333333333333,2.6666666666666665,0,0.7777777777777778
52.0,No,Travel_Rarely,1490.0,Research & Development,4.0,2,Life Sciences,4,Female,30,3,4,Manager,4,Married,16555,10310,2,No,13,3,4,1,31,2,1,5,2,1,4,24.0,4138.75,993300,0.1666666666666666,14.108571428571429,4.0,3.0,0,0.15625
37.0,No,Travel_Rarely,1439.0,Research & Development,4.0,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Yes,15,3,4,1,8,2,3,6,4,1,3,24.0,2996.0,215712,0.1428571428571428,5.142292490118577,3.333333333333333,3.0,0,0.6666666666666666
29.0,No,Travel_Rarely,1176.0,Sales,7.0,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,No,14,3,1,2,6,5,2,6,0,1,2,18.967741935483872,2780.5,400392,0.1428571428571428,7.493554327808471,2.0,2.333333333333333,1,0.8571428571428571
44.0,No,Travel_Rarely,528.0,Human Resources,1.0,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Yes,18,3,1,4,8,2,3,2,2,2,2,12.0,3195.0,76680,0.6666666666666666,5.3023255813953485,2.6666666666666665,3.333333333333333,0,0.2222222222222222
36.0,No,Travel_Rarely,802.0,Sales,18.0,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,No,11,3,2,1,6,3,2,3,2,1,2,8.623655913978494,3116.0,224352,0.25,7.493554327808471,2.0,2.0,0,0.4285714285714285
47.0,No,Travel_Frequently,1309.0,Sales,4.0,1,Medical,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,No,19,3,1,1,5,3,3,0,0,0,0,13.22222222222222,1488.0,0,0.0,2.8456375838926173,2.0,2.6666666666666665,0,0.0
37.0,No,Travel_Rarely,1107.0,Research & Development,14.0,3,Life Sciences,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,No,12,3,3,2,18,2,2,18,7,12,17,11.652631578947368,3034.0,655344,0.631578947368421,4.938356164383562,2.6666666666666665,2.333333333333333,1,0.9473684210526316
57.0,No,Travel_Rarely,593.0,Research & Development,1.0,4,Medical,4,Male,88,3,2,Healthcare Representative,3,Married,6755,2967,2,No,11,3,3,1,15,2,3,3,2,1,2,6.738636363636363,3377.5,243180,0.25,8.186363636363636,3.333333333333333,3.333333333333333,0,0.1875
32.0,No,Non-Travel,1146.0,Research & Development,15.0,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,No,18,3,2,2,9,6,3,5,1,1,2,24.0,3333.5,400020,0.1666666666666666,8.186363636363636,3.0,3.333333333333333,0,0.5
36.0,No,Travel_Rarely,703.0,Sales,28.0,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,No,20,4,4,3,6,5,4,5,3,1,4,10.651515151515152,3136.0,376320,0.1666666666666666,7.493554327808471,2.333333333333333,2.333333333333333,0,0.7142857142857143
36.0,No,Travel_Rarely,1142.0,Research & Development,23.0,4,Medical,3,Female,30,3,1,Laboratory Technician,1,Married,4014,16002,3,Yes,15,3,3,2,4,3,3,2,2,2,2,24.0,4014.0,96336,0.6666666666666666,4.938356164383562,2.333333333333333,2.333333333333333,0,0.4
32.0,No,Non-Travel,300.0,Research & Development,1.0,3,Life Sciences,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,1,No,12,3,2,2,4,2,3,3,0,0,2,4.918032786885246,2314.0,83304,0.0,4.938356164383562,3.333333333333333,3.6666666666666665,0,0.6
36.0,No,Travel_Frequently,1480.0,Research & Development,7.0,2,Medical,4,Male,30,3,1,Laboratory Technician,2,Single,2088,15062,4,No,12,3,3,1,13,3,2,8,7,7,2,24.0,2088.0,200448,0.7777777777777778,4.938356164383562,3.0,2.6666666666666665,0,0.5714285714285714
31.0,No,Travel_Rarely,828.0,Sales,2.0,1,Life Sciences,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Yes,13,3,3,1,10,2,4,6,5,0,5,10.753246753246753,3291.0,473904,0.0,7.493554327808471,3.0,3.333333333333333,0,0.5454545454545454
36.0,No,Travel_Rarely,841.0,Research & Development,6.0,3,Other,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,No,19,3,3,1,5,3,2,5,4,4,3,18.282608695652176,2368.0,142080,0.6666666666666666,5.142292490118577,2.6666666666666665,2.333333333333333,1,0.8333333333333334
27.0,No,Travel_Rarely,608.0,Research & Development,1.0,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,No,11,3,4,1,9,3,3,9,7,0,7,8.941176470588236,2470.6666666666665,800496,0.0,7.720833333333333,2.6666666666666665,2.333333333333333,1,0.9
45.0,No,Travel_Rarely,974.0,Research & Development,1.0,4,Medical,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,11005,3,No,14,3,4,3,8,2,3,5,3,0,2,10.703296703296704,2270.0,136200,0.0,4.938356164383562,4.0,3.6666666666666665,0,0.5555555555555556
